[ 2012-05-16T15:37:16+08:00 ] /myfcms/admin/index.php?m=Collect&a=main | INFO: Tag[ app_begin ] --START--
[ 2012-05-16T16:27:13+08:00 ] /myfcms/admin/index.php?m=Collect&a=collect_cohtml_handler&hid=391 | SQL: UPDATE `myf_co_html` SET `title`='网站表单设计：关于QQ邮箱注册过程的优化建议 ',`keywords`='网站,表单,关于,邮箱,注册,过程,优化,建议,最近,研究,,站长,网站,网站推广,赚钱',`description`='最近，研究了一下web表单的设计，收获颇多。从接触互联网以来，我们就一直在和各种表单打交道，它们无处不在，同时也为我们增添了很多不必要的烦 恼。但随着时间的推移，大多数网络用户对很难用却又千篇一律的表单已经产生了一种习惯，似乎即使体验过程并不美好，也不',`source`='<a href=\'http://www.flyalone.net/\' target=\'_blank\'>flyalone</a> ',`sendtime`='2012-05-16 16:13:27',`body`='            	<p>	　</p><center>	<img alt=\\\"\\\" height=\\\"172\\\" src=\\\"http://admin5.com/upimg/allimg/120508/1445241D0-0.jpg\\\" width=\\\"600\\\" /></center><p>	&nbsp;</p><p>	　　最近，研究了一下web表单的设计，收获颇多。从接触互联网以来，我们就一直在和各种表单打交道，它们无处不在，同时也为我们增添了很多不必要的烦 恼。但随着时间的推移，大多数网络用户对很难用却又千篇一律的表单已经产生了一种习惯，似乎即使体验过程并不美好，也不会发出反对声音，继续钻研。</p><p>	　　但是，随着电子商务的兴起，表单设计的重要性又上了一个层次，因为很多电商网站已经意识到：表单的体验不好，就可能丢掉已经准备付账的顾客。</p><p>	　　今天体验了一下qq邮箱的注册表单，虽然表单本身优点甚多，而且界面干净，但还是从鸡蛋里挑出很多骨头来。</p><p>	　　在说问题之前，还是说一下优点，虽然这并不那么重要。</p><p>	　　界面清晰且干净，基本没有干扰因素</p><p>	　　标签采用右对齐，提升完成率</p><p>	　　拥有答案填写提示、即时反馈、即时帮助、部分输入框的即时检查</p><p>	　　提供错误规避机制</p><p>	　　Ps：其实还有很多优点，但是下文更加重要，下图是整体界面截图</p><center>	<img alt=\\\"\\\" height=\\\"322\\\" src=\\\"http://admin5.com/article/20120508/https://lh3.googleusercontent.com/19SsO0bqpg1uNpjwMjNSYagZBbK5vlWi-guxhOTSyoUwXpKQT4b4phfhLiSh7zKN8bdMY-cSGoGP7O2sTvW1ywrSLVvyKT730Y8QzjbMnfkHQrwRIsQ\\\" width=\\\"519\\\" /></center><p>	&nbsp;</p><p>	　　1. 友好性</p><p>	　　虽然这是一个严肃的注册过程，但是如果能稍微添加一些友好元素会更好。</p><p>	　　比如：</p><p>	　　控件外观稍加润色，不至于从头到尾的矩形;</p><p>	　　增添较淡的冷静背景色;</p><p>	　　提问的方式更换为更加善意且值得信任的语言;</p><p>	　　2. 输入框的长度</p><p>	　　输入框的长度应该与答案的长度具有一致性，从而避免疑惑。</p><p>	　　</p><center>	<img alt=\\\"\\\" height=\\\"36\\\" src=\\\"http://admin5.com/article/20120508/https://lh4.googleusercontent.com/DE_8OnPg7We-8FdqnuDdFnYDI1EKo1HDj9GpJ6tJwMlYcRL8Hr4tbHHfLVQL63gdq2uZpXd3DgCP-P65aYToRRBXqnjM5RNc7Gwxi19jAAWebkt-j6M\\\" width=\\\"380\\\" /></center><p>	&nbsp;</p><p>	　　用户疑问：这么长的输入框，我会不会因为昵称长度不够而无法成功注册?</p><p>	　　3. 所问的问题都是必须马上得到答案吗?如果不是，delete!</p><p>	　　这是很重要的一项检查标准，用户来到这个界面，唯一的目的就是快速的成功注册，那么问题越多，让用户产生的疑虑越多，用户quit的可能性就越大。</p><p>	　　</p><center>	<img alt=\\\"\\\" height=\\\"122\\\" src=\\\"http://admin5.com/article/20120508/https://lh5.googleusercontent.com/PJ3wDblu0FszEdBa9AYOpU0q4FiW-91stTelKHnU3fpcCv3HhtmJPpc-bgxHXfDdk6PxXPEFFqkRyuz7SLuGIkvryktB2VsUCPLw1q0j6T7Adg6TDps\\\" width=\\\"500\\\" /></center><p>	&nbsp;</p><p>	　　用户疑问：生日?性别?所在地?我到底是不是在注册邮箱?难道是人口普查页面?</p><p>	　　存在问题：</p><p>	　　这些问题并非需要马上得到答案;</p><p>	　　浪费了用户的时间;</p><p>	　　让用户产生了疑虑和信任危机;</p><p>	　　解决方法：</p><p>	　　把这些问题转移到注册成功后发问，且采取更加友好和值得信任的方式;</p><p>	　　在注册页面说明，问这些问题的用意，让用户放心;</p><p>	　　告知用户此项不是必填的选项</p><p>	　　4. 不合理的提示会误导用户</p><p>	　　</p><center>	<img alt=\\\"\\\" height=\\\"59\\\" src=\\\"http://admin5.com/article/20120508/https://lh4.googleusercontent.com/f9Bxohigu6qHjVCu8LD5ZsUUsgoyvP1dQnd0cqyqTwZ7BCYuH7Gn1T6DhRe6RGStf7H4KU4LAUfYwQcZT9sevGRjiYSWewd5WqHmnDkOMM_KQWvvcKw\\\" width=\\\"305\\\" /></center><p>	&nbsp;</p><p>	　　用户疑问：example是什么意思?一定要是2009吗?(甚至)要这么长吗?</p><p>	　　存在问题：</p><p>	　　有相当部分用户英文不怎么样</p><p>	　　没有按照用户的习惯输入举例子，用户更喜欢用姓名拼音等注册</p><p>	　　用户并不知道字符限制是什么</p><p>	　　解决方法：</p><p>	　　说明输入的字符种类限制</p><p>	　　根据用户的习惯提供举例，如wangwei1987</p><p>	　　5. 并不完善的检查机制</p><p>	　　在检查机制中非常重要的两点：</p><p>	　　及时提醒用户系统无法接纳当前输入(注意要等待用户完成该项之后)</p><p>	　　提供建议的解决方法</p><p>	　　</p><center>	<img alt=\\\"\\\" height=\\\"59\\\" src=\\\"http://admin5.com/article/20120508/https://lh3.googleusercontent.com/Lgxx5AJAAkBkUsywJz2FdMGX108Fl10Fj7tcPwlNfHdQYP8IMipXgsOPgP0bEBl8sy8f9QPvdCKCWUSGuhV3QzQWbpMUPNWdGy78OAwA0Uz_EkKcle8\\\" width=\\\"470\\\" /></center><p>	&nbsp;</p><p>	　　用户疑问：被注册了?那其他名字我可能记不住啊?怎么办?</p><p>	　　解决方法：提供建议&ldquo;您可以试一下wolfwang1234，还没人注册哦!&rdquo;</p><center>	<img alt=\\\"\\\" height=\\\"78\\\" src=\\\"http://admin5.com/article/20120508/https://lh6.googleusercontent.com/PfNCrtUAX8GpryyL-JrDXyXX5aFAr85XfuEAeOf7niJhTP1rwbbwMmjbDvbVneQIT0Y4MZuG2k4XG912gU3JvJ_tUIWxF9xX_dZIPkOGLQ9VO39cS20\\\" width=\\\"442\\\" /></center><p>	&nbsp;</p><p>	　　同样问题：告诉用户什么才算密码强度高。</p><p>	　　6. 默认选项很有必要，你确定是用户想要的吗?</p><p>	　　优秀的默认选项可以极大地提高填表效率，但是注意：</p><p>	　　确认默认的选项满足大多数用户的选择</p><p>	　　确保你的默认是准确的选项</p><p>	　　相当比例的用户会接受默认选项，即使有时候它是错的</p><p>	　　</p><center>	<img alt=\\\"\\\" height=\\\"47\\\" src=\\\"http://admin5.com/article/20120508/https://lh3.googleusercontent.com/_02Pe_UP5my1jLtkihpDNVLd_hrwjriR3DzcUgd70W867nR6YKCmN_S3DXkDU2MWtOAdDm7fzQGjGt4IxFlU0besu4CN4IM-rLhTjlpaJp2YZpj9p9I\\\" width=\\\"355\\\" /></center><p>	&nbsp;</p><p>	　　存在问题：</p><p>	　　大概一般的用户需要更正这个默认选项</p><p>	　　提供错误信息，用户会以为大多数男性来此注册</p><p>	　　可能造成性别歧视</p><p>	　　产生信任危机</p><p>	　　解决方法：</p><p>	　　不做默认选择</p><p>	　　提醒用户无须顾虑安全</p><p>	　　</p><center>	<img alt=\\\"\\\" height=\\\"60\\\" src=\\\"http://admin5.com/article/20120508/https://lh6.googleusercontent.com/SWBUoM4Tgq6b2-JCWnWcm2fptO8jakvToTieylTbYzgiZTCcsL8dAHcb0gUmZcOLi1AZzdVjQz3FUIGuEvwVHXwYrHT1Cnscu4_7M3mZ3QV-1HTzfhc\\\" width=\\\"379\\\" /></center><p>	&nbsp;</p><p>	　　存在问题：</p><p>	　　系统默认选择了第一个选项，这并非准确</p><p>	　　用户不去修改，则误导了系统统计信息</p><p>	　　解决方法：</p><p>	　　使用更强大的技术，确认用户具体所在区</p><p>	　　不做默认选择</p><p>	　　7. 选用合适的输入框</p><p>	　　</p><center>	<img alt=\\\"\\\" height=\\\"55\\\" src=\\\"http://admin5.com/article/20120508/https://lh3.googleusercontent.com/_KjYJzKunFnDpyGwA5LqkGoXcQuRuZaD-4W_xWleFLqkHxj9eY0mLin02kwhSnll6OwmH86uvO94rldKPgiNdzlPKKJqd4OVLJwczArxeR38JEBAfWk\\\" width=\\\"364\\\" /></center><p>	&nbsp;</p><p>	　　存在问题：年和日的选项，选择过程更加费事</p><p>	　　解决方法：参照google表单设计</p><p>	　　</p><center>	<img alt=\\\"\\\" height=\\\"72\\\" src=\\\"http://admin5.com/article/20120508/https://lh5.googleusercontent.com/oqRdAAGtVr7i_F5UTJIUw08C8jN7r1ZVE0JNohTdTZaj6iYKPqlWL2bER9IQbV5DPe5jUQ5feyAjlKDc23OIt4z7nv3GZj-M9vxGZ6Cj7oKtXlly_9Y\\\" width=\\\"348\\\" /></center><p>	&nbsp;</p><p>	　　8. 采用更加直接的语言</p><p>	　　</p><center>	<img alt=\\\"\\\" height=\\\"48\\\" src=\\\"http://admin5.com/article/20120508/https://lh4.googleusercontent.com/uX6dGjVUMMEmasKdUvTzjI6NiMYRrmFUlXkanvoWR-wQxX4h11Lhy_y7Bfc5ZtUZ609ILIKtEOalEdNcl5QfiC4JvzloFqIsYOfyNLqO0XNscyS-SVU\\\" width=\\\"174\\\" /></center><p>	&nbsp;</p><p>	　　用户疑问：啊?难道后面还有其他注册步骤吗?</p><p>	　　提供用词的一致性</p><p>	　　告知用户所处位置：我确实在注册</p><p>	　　解决方法：</p><p>	　　将&ldquo;确定&rdquo;改为&ldquo;注册&rdquo;</p><p>	　　9. 不要把&ldquo;注册&rdquo;按钮默认选中，除非我已经注册完了</p><p>	　　存在问题：输入过程中，回车键会处罚&ldquo;提交按钮&rdquo;</p><p>	　　用户每填写完成一项，经常会按回车</p><p>	　　填写完成之前，系统并不希望用户点击&ldquo;提交&rdquo;</p><p>	　　解决方法：去掉这一关联，&ldquo;回车&rdquo;不等于&ldquo;提交&rdquo;</p><p>	　　10. 一次性检验出所有错误</p><p>	　　存在问题：如果有三个错误，用户点击提交，只会显示第一个错误，用户修改完成之后，再次提交才会检查出第二个错误。</p><p>	　　解决方法：一次性检查出所有错误。</p><p>	　　ok，很有成就感，更重要的是，我的交互设计之路更上一层楼了，希望与同行交流，得大家的指正!</p><p>	　　By wilson</p><p>	&nbsp; &nbsp; &nbsp; &nbsp; 原文：http://www.flyalone.net/?p=65</p>                            ',`isdown`=1 WHERE id=391 [ RunTime:0.002271s ]
[ 2012-05-16T16:27:10+08:00 ] /myfcms/admin/index.php?m=Collect&a=collect_cohtml_handler&hid=392 | INFO: Tag[ app_begin ] --START--
[ 2012-05-16T16:27:10+08:00 ] /myfcms/admin/index.php?m=Collect&a=collect_cohtml_handler&hid=392 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001856s ]
[ 2012-05-16T16:27:10+08:00 ] /myfcms/admin/index.php?m=Collect&a=collect_cohtml_handler&hid=392 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002197s ]
[ 2012-05-16T16:27:13+08:00 ] /myfcms/admin/index.php?m=Collect&a=collect_cohtml_handler&hid=392 | SQL: SHOW COLUMNS FROM `myf_co_html` [ RunTime:0.008336s ]
[ 2012-05-16T16:27:13+08:00 ] /myfcms/admin/index.php?m=Collect&a=collect_cohtml_handler&hid=392 | SQL: SELECT * FROM `myf_co_html` WHERE ( `id` = '392' ) LIMIT 1   [ RunTime:0.004885s ]
[ 2012-05-16T16:27:13+08:00 ] /myfcms/admin/index.php?m=Collect&a=collect_cohtml_handler&hid=392 | SQL: SHOW COLUMNS FROM `myf_co_node` [ RunTime:0.009299s ]
[ 2012-05-16T16:27:13+08:00 ] /myfcms/admin/index.php?m=Collect&a=collect_cohtml_handler&hid=392 | SQL: SELECT * FROM `myf_co_node` WHERE ( `id` = '2' ) LIMIT 1   [ RunTime:0.002683s ]
[ 2012-05-16T16:27:13+08:00 ] /myfcms/admin/index.php?m=Collect&a=collect_cohtml_handler&hid=392 | SQL: UPDATE `myf_co_html` SET `title`='网站初长成 分享运营思路与建站历程 ',`keywords`='网站,初长成,享运,营思路,建站,历程,网站,初长成,享运,,站长,网站,网站推广,赚钱',`description`='网站初长成，分享运营思路和建站精力，不知不觉2012年到了，从了解网站到建设也已经经历了2年之久，而它也随着我的付出而逐渐成长起来，网站是努力的结果，有人说，坚持就是seo的基础；有人说，执行力是网站打开流量的最好的钥匙，这些朋友，感觉你们的忠告，让我下决',`source`='<a href=\'http://www.pinxie.cn\' target=\'_blank\'>上海阳澄湖大闸蟹</a> ',`sendtime`='2012-05-16 16:13:27',`body`='            	<p>	　　网站初长成，分享运营思路和建站精力，不知不觉2012年到了，从了解网站到建设也已经经历了2年之久，而它也随着我的付出而逐渐成长起来，网站是努力的结果，有人说，坚持就是seo的基础;有人说，执行力是网站打开流量的最好的钥匙，这些朋友，感觉你们的忠告，让我下决心坚持下去，有属于自己的一份坚持，那么就分享一下，这一份坚持和网站初长成的感动吧。</p><p>	　　建站起因：记得在10年之初，做一份网站也不能太过于散漫，最好网站内容也要和自己所做的事情息息相关，那么就自然而然的做起了一份大闸蟹的网站，很多人都说，这样的网站做起来没有意义，推广又那么难，还要打理，还要维护，但是如果和自身相关的话，有些做起来一方面凭借的是自己的爱好，另一方面就是事业了，是男人就应该拥有属于自己的一份东西，包括线下和线上。作为网络营销的一部分，每一份可以做的相关的事情，都应该努力推广，更何况，拥有自己的网站，就相当于多了一份属于自己的梦想，这就是起因了。</p><p>	　　建站流程：域名和空间，选择之，不能马虎，空间的稳定性维护好，一份稳定的空间在搜索引擎严重的重要性不言而喻，不多阐述，那么域名呢，就取自品尝蟹之二字，缩减而来，pinxie，所以才有现在的网站，域名最好取一些和本身产品相关的域名，这样对用户而言，更加可以轻易的分别出这样的网站和什么相关，提高点击量的。</p><p>	　　建站流程：运营和推广，如果说空间和域名是基础的话，那么运营和推广就是重中之重了，有人把运营和推广放在一块，但是我不这样觉得，运营包括推广，更加宽泛，在我眼中更加侧重于流量带来之后，应该对网站所产生的效果，这里我的运营推广方式为</p><p>	　　1.运营网站之EDM营销，基本上每个月都对宣传所带来的用户进行EDM宣传，EDM其实是维护老客户中，最为有效的方法，一份好的EDM能够为你带来很好的转化，配合好的活动，用邮件营销，而在我们最为常用的QQ中，QQ邮件也是很好的一种渠道，当有好的活动的时候，直接一封又见过去，能够起到立竿见影的效果。</p><p>	　　2.运营网站之群营销，在QQ是聊天主流的情况下，有好的群营销无疑会为自己的销量带来质的跳跃，而且由于我的网站希望立足于本地市场，所以，可以找一些当地比较大的QQ群，这样的群还是比较好找的，直接找关键字即可，然后和群主联系，千万不要直接打广告，那样会直接AD T之，和群主联系，然后合作营销，也是一种不错的效果。</p><p>	　　3.运营网站之微博营销，微博中喜欢的还是自己的内容，内容好，活动多，无疑会为整体营销活动带来很大的变化，微博，在生活中，无处不在微进行下去，毕竟移动互联网强势的今天，越来越多的人喜欢进行各种微博活动宣传自己，而微博中，我们需要最多的就是对内容的质量的提高，有好的内容的时候，也可以请人宣传。</p><p>	　　这些就是我日常所进行的一些活动，毕竟网站做起来也是很不容易的，想做大有些活动，每周，每月的做是一定要坚持的。</p><p>	　　那么关于网站seo中，我觉得还是有几句话要提一下的，毕竟seo现在越来越很重要，基本上每家每户都在做这个，在论坛灌水，等等，都是为了排名，一切为了排名，那么我的seo过程怎么样呢，总而言之三点分享给大家。</p><p>	　　seo外链：当网站成立之后，基本上没有友情链接可以做，也只能通过论坛发发帖子，带带签名，等等之类的，我的建议是前期可以去链接平台上买一些链接，如A5论坛上买一些个人网站的全站链接，以博客之类的为最佳，一来可以提高自己的权重，价格便宜，二来还可以和他们做一下朋友，互相交流一下，也能共同进步，不要轻易说买链接不好，现在试想一下哪个网站不买链接，麦包包，不知道有多少外链支出，必要的链接还是要买的，前期，为自己的网站打下基础，必不可少;一段时间之后，我的网站有权重了之后，就要进行互换链接，互换链接的数量，其实也不是有数量而言，这个是有比例的，主页上的导出链接的重要性不言而喻，一般控制在200个左右，20%的友情链接就是一个数了，大家可以看下自己的网站维护一下，就明白了。换链接是一个长期的过程，一定要坚持，每天也不要做太多，维持就可以了。</p><p>	　　seo内容：内容是需要坚持的事项之一，有人说原创重要，每天累死累活的自己写，这里，肺腑之言，何必呢?自己写原创是多么纠结的事情，独一无二的文章是好，但是不能说百度一定喜欢，百度喜欢的是，每次来的都有新的内容，都有不一样的内容，而且这些内容能够有一种规律，数量稳定，发布时间稳定，等等，最好能有不同(这里我建议大家进行修改，字段的不同就可以了)，希望不一样的观点不会被P，吼吼</p><p>	　　好了，就说这么多了，剩下的大部分，大家都在操作了，说多了就成废话了，希望我的网站能够得到大家的支持了，其实无论是推广还是运营，大家多多去A5上看文章，找资料，上面都有很多值得学习的知识，然后用在自己网站上，你会觉得是如此的幸福，A5首发，文章来源：上海阳澄湖大闸蟹 ，http://www.pinxie.cn ，欢迎转发。</p>                            ',`isdown`=1 WHERE id=392 [ RunTime:0.001627s ]
[ 2012-05-16T16:27:11+08:00 ] /myfcms/admin/index.php?m=Collect&a=collect_cohtml_handler&hid=393 | INFO: Tag[ app_begin ] --START--
[ 2012-05-16T16:27:11+08:00 ] /myfcms/admin/index.php?m=Collect&a=collect_cohtml_handler&hid=393 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001910s ]
[ 2012-05-16T16:27:11+08:00 ] /myfcms/admin/index.php?m=Collect&a=collect_cohtml_handler&hid=393 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002238s ]
[ 2012-05-16T16:27:14+08:00 ] /myfcms/admin/index.php?m=Collect&a=collect_cohtml_handler&hid=393 | SQL: SHOW COLUMNS FROM `myf_co_html` [ RunTime:0.008194s ]
[ 2012-05-16T16:27:14+08:00 ] /myfcms/admin/index.php?m=Collect&a=collect_cohtml_handler&hid=393 | SQL: SELECT * FROM `myf_co_html` WHERE ( `id` = '393' ) LIMIT 1   [ RunTime:0.003303s ]
[ 2012-05-16T16:27:14+08:00 ] /myfcms/admin/index.php?m=Collect&a=collect_cohtml_handler&hid=393 | SQL: SHOW COLUMNS FROM `myf_co_node` [ RunTime:0.009439s ]
[ 2012-05-16T16:27:14+08:00 ] /myfcms/admin/index.php?m=Collect&a=collect_cohtml_handler&hid=393 | SQL: SELECT * FROM `myf_co_node` WHERE ( `id` = '2' ) LIMIT 1   [ RunTime:0.004940s ]
[ 2012-05-16T16:27:15+08:00 ] /myfcms/admin/index.php?m=Collect&a=collect_cohtml_handler&hid=393 | SQL: UPDATE `myf_co_html` SET `title`='人民战争与“引窝蛋” 从萨苏博客看网站内容建设 ',`keywords`='人民战争,引窝蛋,萨苏博客,网站,站长,网站,网站推广,赚钱',`description`='人民战争与引窝蛋 从萨苏博客看网站内容建设',`source`='<a href=\'http://www.gouyn12.com/\' target=\'_blank\'>SEO云南</a> ',`sendtime`='2012-05-16 16:15:27',`body`='            	<p>	　　无论任何网站，高质量网站内容(独特服务)体系的规律性创建维护都是一件让人头痛的事，但萨苏博客&ldquo;抗日战争系列&rdquo;提示我们，原来连博客内容(更不要说网站)可以用&ldquo;人民战争&rdquo;模式来加以解决。</p><p>	　　而且，只要坚持下去，这不但是一个网站内容建设的绝好途径，同时也是网站品牌化的一个正确方向。</p><p>	　　萨苏博客当中一些日本史料是由亲朋好友替他收集的，《杨靖宇在生命最后一刻的话(前篇)》中说：&ldquo;昨天，一名受我托付寻找这份文件的日本友人来电话，告诉我这份文件已经找到&rdquo;;而他太太也提供了一些日本老兵的作文，中国方面的史料更是由更多的热心人士提供的。</p><p>	　　而在史料考据上，《考据冀中的无名英魂》整个考据过程基本都是由&ldquo;自称&lsquo;老胡&rsquo;的网友&rdquo;完成的;其他篇目西西河论坛网友考据史料(或其他朋友完成考据工作)的情况也并不少见。</p><p>	　　最绝的是，在听到萨苏笔下当年自己雄姿英发的&ldquo;少年狂，强中强&rdquo;往事时，抗日老英雄孙光瑞老人也通过后人书信回忆了当年那些&ldquo;忆往事峥嵘岁月稠&rdquo;的烽火硝烟;这样&ldquo;现身说法&rdquo;的美妙互动，无疑使得整个萨苏博客的真实性、可读性更上了一层楼。从而步入了一个成功博客(网站)内容体系构建与用户体系构建维护的良性循环。</p><p>	　　由此可见，网站内容体系的构建与日常维护固然很难，但只要我们用心去做，也并不是没有办法做好的&mdash;&mdash;要知道，一开始萨苏也只是一个业余时间自娱自乐的草根博主出身。</p><p>	　　实际上萨苏所做的大家都知道，从自己最感兴趣的东东入手，从&ldquo;不精不诚，不能动己&rdquo;开始，以讲故事的叙事风格，逐渐构建自己的内容体系，先感动自己，最后&ldquo;不精不诚，不能动人&rdquo;，才能真正达到感动别人的效果&mdash;&mdash;从而逐渐培养起自己的核心用户群体，通过核心用户群体的宣传，&ldquo;让大家告诉大家&rdquo;，而用户群体的维护发展，同时也为网站内容体系的建设添加了更多动力。完全进入了一个相辅相成、相得益彰的良性互动过程。</p><p>	　　必须指出的是，萨苏的博客完全是靠吸引人的内容赢得读者，而更多的网站则要&ldquo;动之以情，晓之以利&rdquo;才能赢得忠实用户，网站站长(或一种服务)只有通过有利于用户的服务才能吸引更多的用户到你网站，譬如淘宝，无论是用户&ldquo;入淘&rdquo;还是&ldquo;出淘&rdquo;，都是一个利字引导的。</p><p>	　　而只要有人来，无论是发帖(产品上传)、跟帖(购买与产品评论)、建议、投票(产品评分)，都一定能为我们网站创造出新的内容。实际上萨苏博客当中用户创造内容的形式也同样是多种形式的，譬如有人提供史料，有人考据;有人跟帖评论，这都是创造内容的不同形式。</p><p>	　　</p><center>	<img alt=\\\"萨苏在日本回购的“东北抗联”照片集（网络图片）\\\" height=\\\"207\\\" src=\\\"http://admin5.com/upimg/allimg/120508/0935344A7-0.jpg\\\" width=\\\"294\\\" /></center><p>	&nbsp;</p><p align=\\\"center\\\">	　　萨苏在日本回购的&ldquo;东北抗联&rdquo;照片集(网络图片)</p><p>	　　而且，用户创造内容不仅仅局限于以上比较初级的形式，譬如萨苏博客中最初创造内容的方式肯定也只是跟帖，但萨苏在用心构思网站内容的同时，他也十分注意与跟帖、评论网友的互动，并从中发现一些在行(或知情)而且热心的网友评论，不断沟通，加以适当引导，最终才会出现后来有人帮忙收集史料，有人提供健在亲历者线索，有人帮忙考据，甚至有人提供内容题材等不同的创造原创内容高级形式。</p><p>	　　要做到这一步，不但站长要创建出让人受益的原创内容，关键还在于站长不要一天忙着整那些&ldquo;拔苗助长&rdquo;的伪原创、采集复制，表面上看着收录量不少，但实际上完全都是糊弄搜索引擎的干活，最后被糊弄的往往都是站长自己。</p><p>	　　的确，站长、SEOER在内容构建当中必须用心投入，但同时又要从中抽身出来，以一个旁观者的心态仔细审视、研究自己的网站，认真分析网站用户行为模式&mdash;&mdash;试想，如果萨苏只是一味地闭门造车，他浑身是铁，又能打几个钉呢?能达到今天这个高度吗</p><p>	　　因此，我们必须静下心来，从网站用户行为模式中及时总结出那些符合自己网站核心价值、又为用户追捧的内容主题及形式，加以巧妙利用，引导，才能真正创造出有价值又有流量的原创内容(独特服务)。</p><p>	　　譬如，某知名摄影网站通过有效挖掘用户需求，不断探索，与一些景区加强合作，开发出&ldquo;某某摄影网会员证&rdquo;，甚至组织网友摄影比赛，既丰富了网站内容，同时增收，还加强了网友的交流;又比如一些民营医院网站从咨询病人的问题中策划内容甚至策划营销活动，这样的内容创建形式同时也能有效引导用户，真正创造出符合网站核心价值、又为网友喜闻乐见的原创内容。</p><p>	　　</p><center>	<img alt=\\\"在引窝蛋的引导下母鸡新生的蛋（网络图片）\\\" height=\\\"297\\\" src=\\\"http://admin5.com/upimg/allimg/120508/0935346156-1.jpg\\\" width=\\\"420\\\" /></center><p>	&nbsp;</p><p align=\\\"center\\\">	　　在引窝蛋的引导下母鸡新生的蛋(网络图片)</p><p>	　　有一位云南站长把这样的网站内容体系构建比喻为设置&ldquo;引窝蛋&rdquo;的过程，原来农村母鸡下蛋前，主人会先在鸡窝里放上一个&ldquo;引窝蛋&rdquo;，引导母鸡进鸡窝下蛋，高明者甚至可以将别人家的老母鸡长年累月地引到自己家鸡窝里下蛋。</p><p>	　　怎么样才能真正放好自己网站的这颗&ldquo;引窝蛋&rdquo;，达到引来更多网友积极参与，达到人民战争创造内容目的呢?这就是值得每一位忙碌的站长停下手头工作，静心思考的问题了(本文由gouyn12原创首发，版权所有，文责自负，转载请用链接形式标明文章首发出处http://www.gouyn12.com/wzyy/272.html)。</p>                            ',`isdown`=1 WHERE id=393 [ RunTime:0.002151s ]
